COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
105.000000, 0.000000, 4210.256348, 4207.692383, 4211.794922, 4210.769043, 4197.948730, 4180.512695, 4194.358887, 4194.358887, 4185.127930, 4192.307617, 4207.692383, 4170.256348, 4240.512695, 4216.410156, 2977.000000, 8208.000000, 8174.000000, 1.000000, 30.000000, 0.000000, 0.000000, 0.000000, 1553918000.123376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
106.000000, 0.000000, 4210.769043, 4188.717773, 4201.538574, 4203.076660, 4202.051270, 4204.615234, 4201.025391, 4206.153809, 4204.615234, 4218.974121, 4224.615234, 4198.974121, 4226.153809, 4214.871582, 3505.000000, 8208.000000, 8174.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.799988, 1553918000.131176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
107.000000, 0.000000, 4210.256348, 4194.871582, 4200.000000, 4208.205078, 4212.307617, 4189.743652, 4201.025391, 4190.256348, 4188.717773, 4203.076660, 4208.717773, 4171.281738, 4202.563965, 4205.641113, 3391.000000, 8211.000000, 8161.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.799988, 1553918000.139176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
108.000000, 0.000000, 4223.076660, 4230.256348, 4210.769043, 4225.127930, 4216.922852, 4188.717773, 4194.358887, 4180.000000, 4176.922852, 4178.461426, 4198.974121, 4171.281738, 4218.974121, 4215.384277, 3518.000000, 8211.000000, 8161.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.500000, 1553918000.146876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
109.000000, 0.000000, 4221.538574, 4227.179199, 4207.179199, 4221.025391, 4206.153809, 4200.000000, 4183.076660, 4169.230469, 4172.307617, 4183.589844, 4192.307617, 4180.000000, 4207.179199, 4209.743652, 2977.000000, 8217.000000, 8164.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.500000, 1553918000.154876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
110.000000, 0.000000, 4206.153809, 4212.307617, 4201.025391, 4212.820313, 4212.820313, 4187.692383, 4181.025391, 4158.461426, 4151.281738, 4147.692383, 4163.076660, 4135.897461, 4174.358887, 4187.179199, 3505.000000, 8217.000000, 8164.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.299988, 1553918000.162676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
111.000000, 0.000000, 4205.127930, 4227.692383, 4209.743652, 4214.358887, 4216.410156, 4206.153809, 4176.922852, 4163.076660, 4166.666504, 4158.974121, 4160.000000, 4159.487305, 4171.281738, 4194.871582, 3391.000000, 8224.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.299988, 1553918000.170676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
112.000000, 0.000000, 4205.127930, 4240.512695, 4218.974121, 4221.538574, 4205.127930, 4185.641113, 4172.820313, 4165.127930, 4164.615234, 4153.333008, 4158.461426, 4144.102539, 4161.538574, 4199.487305, 3518.000000, 8224.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.099976, 1553918000.178476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
113.000000, 0.000000, 4200.512695, 4233.333008, 4214.358887, 4224.102539, 4206.153809, 4185.641113, 4180.000000, 4165.127930, 4158.461426, 4142.563965, 4163.076660, 4141.025391, 4167.179199, 4196.922852, 2977.000000, 8229.000000, 8180.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.000000, 1553918000.186376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
114.000000, 0.000000, 4198.461426, 4220.000000, 4211.794922, 4210.769043, 4209.743652, 4203.076660, 4178.974121, 4154.871582, 4166.153809, 4167.179199, 4169.230469, 4162.563965, 4172.307617, 4195.897461, 3505.000000, 8229.000000, 8180.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.799988, 1553918000.194176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
