COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
46.000000, 0.000000, 4190.769043, 4186.153809, 4186.153809, 4192.307617, 4192.820313, 4187.179199, 4193.846191, 4192.307617, 4190.256348, 4183.076660, 4178.974121, 4174.358887, 4203.589844, 4210.256348, 0.000000, 8219.000000, 8178.000000, 1.000000, 17.000000, 0.000000, 0.000000, 0.000000, 1553917446.891376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
47.000000, 0.000000, 4185.641113, 4183.076660, 4183.076660, 4188.205078, 4197.948730, 4195.897461, 4187.692383, 4189.230469, 4190.769043, 4184.615234, 4179.487305, 4174.358887, 4204.615234, 4203.589844, 0.000000, 8210.000000, 8175.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 1553917446.899376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
48.000000, 0.000000, 4174.358887, 4168.205078, 4171.794922, 4174.871582, 4184.615234, 4199.487305, 4177.948730, 4173.333008, 4182.563965, 4175.897461, 4174.871582, 4168.717773, 4193.333008, 4189.230469, 0.000000, 8210.000000, 8175.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.799988, 1553917446.907176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
49.000000, 0.000000, 4193.333008, 4188.717773, 4186.153809, 4195.384277, 4194.358887, 4186.666504, 4190.256348, 4187.692383, 4192.820313, 4194.871582, 4198.974121, 4180.512695, 4218.461426, 4212.307617, 0.000000, 8210.000000, 8179.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.799988, 1553917446.915176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
50.000000, 0.000000, 4178.974121, 4178.461426, 4182.051270, 4185.127930, 4180.000000, 4200.000000, 4171.794922, 4173.333008, 4175.897461, 4186.666504, 4184.615234, 4177.948730, 4205.641113, 4202.051270, 0.000000, 8210.000000, 8179.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.500000, 1553917446.922876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
51.000000, 0.000000, 4182.563965, 4182.563965, 4177.948730, 4181.025391, 4184.102539, 4185.641113, 4173.333008, 4168.717773, 4171.794922, 4181.538574, 4180.000000, 4171.794922, 4193.846191, 4196.410156, 0.000000, 8212.000000, 8187.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.500000, 1553917446.930876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
52.000000, 0.000000, 4189.230469, 4188.205078, 4184.615234, 4187.692383, 4188.205078, 4196.410156, 4179.487305, 4169.743652, 4177.948730, 4183.589844, 4185.641113, 4175.384277, 4188.717773, 4199.487305, 0.000000, 8212.000000, 8187.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.299988, 1553917446.938676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
53.000000, 0.000000, 4177.436035, 4176.922852, 4178.461426, 4181.025391, 4178.461426, 4200.000000, 4169.743652, 4164.102539, 4177.948730, 4181.025391, 4177.436035, 4169.743652, 4180.000000, 4190.769043, 0.000000, 8211.000000, 8186.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.299988, 1553917446.946676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
54.000000, 0.000000, 4188.717773, 4191.281738, 4184.615234, 4190.769043, 4188.717773, 4183.589844, 4181.025391, 4187.179199, 4194.871582, 4202.051270, 4187.692383, 4174.871582, 4193.333008, 4203.076660, 0.000000, 8211.000000, 8186.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.100006, 1553917446.954476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
55.000000, 0.000000, 4185.127930, 4188.205078, 4187.692383, 4190.256348, 4184.102539, 4200.512695, 4181.025391, 4183.589844, 4188.205078, 4202.563965, 4182.051270, 4176.410156, 4179.487305, 4198.461426, 0.000000, 8210.000000, 8187.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.000000, 1553917446.962376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
