COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
126.000000, 0.000000, 4170.769043, 4151.281738, 4160.512695, 4175.384277, 4164.615234, 4185.641113, 4217.436035, 4226.666504, 4215.384277, 4217.948730, 4193.333008, 4175.384277, 4178.974121, 4174.871582, 3655.000000, 8206.000000, 8150.000000, 2.000000, 3.000000, 0.000000, 0.000000, 0.000000, 1553916845.374176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
127.000000, 0.000000, 4172.307617, 4148.205078, 4163.589844, 4172.820313, 4170.769043, 4192.820313, 4210.769043, 4229.230469, 4219.487305, 4224.102539, 4196.410156, 4177.436035, 4178.461426, 4178.974121, 54.000000, 8205.000000, 8148.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 1553916845.382176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
0.000000, 0.000000, 4163.589844, 4140.000000, 4151.794922, 4168.205078, 4177.948730, 4195.384277, 4198.461426, 4211.794922, 4207.179199, 4197.948730, 4187.179199, 4171.794922, 4164.102539, 4168.205078, 3226.000000, 8205.000000, 8148.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.799988, 1553916845.389976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
1.000000, 0.000000, 4184.615234, 4167.179199, 4169.230469, 4191.281738, 4189.743652, 4186.153809, 4215.384277, 4226.153809, 4218.461426, 4206.153809, 4207.692383, 4183.589844, 4188.205078, 4186.666504, 3451.000000, 8202.000000, 8147.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.799988, 1553916845.397976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
2.000000, 0.000000, 4175.897461, 4158.974121, 4171.281738, 4183.076660, 4161.538574, 4198.974121, 4207.692383, 4218.974121, 4212.307617, 4203.589844, 4197.948730, 4182.563965, 4185.641113, 4179.487305, 3567.000000, 8202.000000, 8147.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.500000, 1553916845.405676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
3.000000, 0.000000, 4177.948730, 4162.563965, 4170.769043, 4183.076660, 4161.538574, 4185.127930, 4213.846191, 4225.127930, 4216.410156, 4216.410156, 4200.512695, 4183.076660, 4194.358887, 4183.589844, 3649.000000, 8203.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.500000, 1553916845.413676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
4.000000, 0.000000, 4174.871582, 4157.948730, 4166.153809, 4182.563965, 4177.436035, 4190.769043, 4212.307617, 4227.692383, 4219.487305, 4236.922852, 4204.615234, 4187.692383, 4195.384277, 4182.051270, 3464.000000, 8203.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.299988, 1553916845.421476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
5.000000, 0.000000, 4158.461426, 4139.487305, 4152.307617, 4168.717773, 4183.589844, 4194.871582, 4194.871582, 4211.281738, 4207.692383, 4208.717773, 4190.769043, 4172.820313, 4177.436035, 4164.102539, 0.000000, 8207.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.299988, 1553916845.429476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
6.000000, 0.000000, 4169.230469, 4152.820313, 4157.948730, 4176.922852, 4189.230469, 4183.076660, 4201.025391, 4215.384277, 4205.641113, 4179.487305, 4197.948730, 4172.820313, 4190.769043, 4174.871582, 3434.000000, 8207.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.100037, 1553916845.437276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
7.000000, 0.000000, 4167.179199, 4149.230469, 4157.948730, 4175.897461, 4162.563965, 4197.948730, 4200.000000, 4207.179199, 4200.000000, 4186.153809, 4198.461426, 4184.615234, 4192.820313, 4173.846191, 3395.000000, 8208.000000, 8160.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.000000, 1553916845.445176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
8.000000, 0.000000, 4182.563965, 4165.127930, 4171.794922, 4191.281738, 4173.846191, 4184.615234, 4207.179199, 4220.512695, 4219.487305, 4229.230469, 4219.487305, 4195.384277, 4208.205078, 4189.230469, 3256.000000, 8208.000000, 8160.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.799988, 1553916845.452976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
9.000000, 0.000000, 4183.589844, 4173.333008, 4175.384277, 4195.384277, 4187.179199, 4186.666504, 4196.922852, 4224.102539, 4218.974121, 4233.333008, 4220.512695, 4193.333008, 4208.717773, 4189.230469, 4630.000000, 8212.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 0.000000, 86.799988, 1553916845.460976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
10.000000, 0.000000, 4165.641113, 4152.820313, 4157.436035, 4177.436035, 4176.922852, 4196.410156, 4182.563965, 4203.076660, 4201.538574, 4210.256348, 4192.307617, 4176.922852, 4193.846191, 4165.641113, 3648.000000, 8212.000000, 8153.000000, 0.000000, 0.000000, 0.000000, 0.000000, 94.600037, 1553916845.468776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
