COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
86.000000, 0.000000, 4215.384277, 4226.666504, 4201.025391, 4214.871582, 4193.846191, 4191.794922, 4176.922852, 4173.333008, 4178.974121, 4187.692383, 4181.538574, 4188.205078, 4176.922852, 4210.256348, 3513.000000, 8218.000000, 8171.000000, 1.000000, 39.000000, 0.000000, 0.000000, 0.000000, 1553918288.453276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
87.000000, 0.000000, 4223.076660, 4232.307617, 4211.794922, 4220.000000, 4195.897461, 4178.974121, 4170.256348, 4164.615234, 4165.641113, 4164.102539, 4181.025391, 4166.153809, 4186.153809, 4211.794922, 3385.000000, 8217.000000, 8173.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 1553918288.461276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
88.000000, 0.000000, 4216.922852, 4229.743652, 4208.717773, 4212.307617, 4181.538574, 4204.102539, 4161.538574, 4164.102539, 4175.897461, 4175.384277, 4191.281738, 4194.358887, 4194.358887, 4210.769043, 3512.000000, 8217.000000, 8173.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.799988, 1553918288.469076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
89.000000, 0.000000, 4220.000000, 4247.692383, 4209.230469, 4221.025391, 4176.922852, 4183.589844, 4160.512695, 4164.102539, 4166.666504, 4158.461426, 4179.487305, 4165.127930, 4188.205078, 4205.127930, 2968.000000, 8221.000000, 8167.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.699951, 1553918288.476976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
90.000000, 0.000000, 4240.512695, 4274.358887, 4221.538574, 4237.436035, 4186.153809, 4189.743652, 4168.205078, 4162.563965, 4163.076660, 4151.794922, 4180.000000, 4170.769043, 4195.897461, 4221.538574, 3513.000000, 8221.000000, 8167.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.499976, 1553918288.484776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
91.000000, 0.000000, 4248.717773, 4277.436035, 4225.641113, 4238.461426, 4187.692383, 4195.384277, 4173.333008, 4159.487305, 4166.153809, 4171.281738, 4187.179199, 4186.666504, 4199.487305, 4226.666504, 3385.000000, 8220.000000, 8171.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.499975, 1553918288.492776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
92.000000, 0.000000, 4251.281738, 4278.974121, 4221.538574, 4246.666504, 4193.333008, 4179.487305, 4176.410156, 4163.589844, 4162.563965, 4157.948730, 4184.615234, 4167.179199, 4210.256348, 4222.051270, 3512.000000, 8220.000000, 8171.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.299976, 1553918288.500576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
93.000000, 0.000000, 4257.948730, 4281.538574, 4222.563965, 4253.846191, 4193.846191, 4205.641113, 4171.794922, 4169.230469, 4177.948730, 4182.051270, 4199.487305, 4200.512695, 4230.769043, 4239.487305, 2968.000000, 8219.000000, 8167.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.299976, 1553918288.508576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
94.000000, 0.000000, 4256.922852, 4284.615234, 4232.820313, 4251.794922, 4196.410156, 4186.153809, 4178.974121, 4169.743652, 4172.307617, 4175.897461, 4192.307617, 4177.948730, 4229.230469, 4245.641113, 3513.000000, 8219.000000, 8167.000000, 0.000000, 0.000000, 0.000000, 0.000000, 62.999977, 1553918288.516276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
95.000000, 0.000000, 4259.487305, 4289.743652, 4241.025391, 4254.358887, 4203.589844, 4187.179199, 4194.358887, 4178.461426, 4177.436035, 4171.794922, 4188.717773, 4183.076660, 4232.307617, 4250.769043, 3385.000000, 8212.000000, 8159.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.999977, 1553918288.524276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
