COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
125.000000, 0.000000, 4187.692383, 4179.487305, 4186.153809, 4182.563965, 4183.076660, 4188.717773, 4221.025391, 4216.410156, 4217.948730, 4212.820313, 4201.025391, 4177.948730, 4183.589844, 4187.179199, 3003.000000, 8214.000000, 8173.000000, 1.000000, 13.000000, 0.000000, 0.000000, 0.000000, 1553917257.884376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
126.000000, 0.000000, 4194.358887, 4189.743652, 4194.871582, 4188.717773, 4189.230469, 4187.179199, 4228.205078, 4216.410156, 4218.461426, 4218.461426, 4203.589844, 4182.051270, 4198.974121, 4192.307617, 3548.000000, 8214.000000, 8173.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.799988, 1553917257.892176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
127.000000, 0.000000, 4177.948730, 4169.743652, 4183.076660, 4175.384277, 4174.871582, 4194.358887, 4205.641113, 4194.358887, 4208.205078, 4211.281738, 4194.358887, 4174.871582, 4185.641113, 4181.025391, 54.000000, 8225.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.799988, 1553917257.900176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
0.000000, 0.000000, 4196.922852, 4191.281738, 4199.487305, 4196.922852, 4189.743652, 4179.487305, 4215.384277, 4213.846191, 4222.563965, 4232.820313, 4218.461426, 4185.641113, 4203.589844, 4201.025391, 3231.000000, 8225.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.500000, 1553917257.907876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
1.000000, 0.000000, 4208.205078, 4205.641113, 4214.358887, 4209.230469, 4188.205078, 4195.384277, 4215.384277, 4220.000000, 4228.205078, 4236.410156, 4214.871582, 4194.358887, 4202.563965, 4206.153809, 3462.000000, 8233.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.500000, 1553917257.915876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
2.000000, 0.000000, 4209.743652, 4209.230469, 4212.820313, 4208.205078, 4184.615234, 4191.281738, 4215.384277, 4217.948730, 4231.281738, 4225.641113, 4205.127930, 4189.743652, 4195.897461, 4205.127930, 3528.000000, 8233.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.299988, 1553917257.923676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
3.000000, 0.000000, 4201.025391, 4204.615234, 4208.205078, 4204.615234, 4196.922852, 4185.641113, 4216.410156, 4220.512695, 4224.102539, 4220.000000, 4205.127930, 4186.666504, 4186.153809, 4202.563965, 3623.000000, 8223.000000, 8164.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.299988, 1553917257.931676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
4.000000, 0.000000, 4172.820313, 4176.922852, 4189.743652, 4182.051270, 4184.102539, 4196.410156, 4193.333008, 4192.307617, 4195.897461, 4193.333008, 4178.461426, 4167.692383, 4147.692383, 4175.897461, 3470.000000, 8223.000000, 8164.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.100006, 1553917257.939476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
5.000000, 0.000000, 4187.692383, 4190.769043, 4193.333008, 4191.281738, 4181.025391, 4183.076660, 4201.025391, 4194.358887, 4204.615234, 4198.974121, 4186.153809, 4168.717773, 4162.051270, 4184.615234, 0.000000, 8218.000000, 8160.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.000000, 1553917257.947376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
6.000000, 0.000000, 4196.410156, 4197.436035, 4201.025391, 4198.461426, 4177.948730, 4195.384277, 4204.615234, 4197.436035, 4208.717773, 4205.641113, 4196.410156, 4182.563965, 4182.051270, 4193.846191, 3443.000000, 8218.000000, 8160.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.799988, 1553917257.955176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
