COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
110.000000, 0.000000, 4149.743652, 4151.281738, 4154.358887, 4149.743652, 4167.179199, 4190.769043, 4173.846191, 4177.948730, 4166.153809, 4130.769043, 4141.025391, 4133.846191, 4155.384277, 4150.256348, 3644.000000, 8224.000000, 8165.000000, 1.000000, 5.000000, 0.000000, 0.000000, 0.000000, 1553916904.764376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
111.000000, 0.000000, 4149.743652, 4147.692383, 4154.358887, 4152.307617, 4184.615234, 4186.153809, 4181.538574, 4189.743652, 4174.358887, 4138.974121, 4148.717773, 4130.769043, 4151.794922, 4158.461426, 3489.000000, 8224.000000, 8170.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.000000, 1553916904.772376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
112.000000, 0.000000, 4132.820313, 4132.820313, 4144.615234, 4144.102539, 4166.153809, 4204.102539, 4173.333008, 4181.538574, 4164.102539, 4127.692383, 4133.333008, 4126.153809, 4136.922852, 4145.641113, 3435.000000, 8224.000000, 8170.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.799988, 1553916904.780176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
113.000000, 0.000000, 4159.487305, 4164.615234, 4163.589844, 4164.615234, 4170.769043, 4189.230469, 4186.153809, 4193.333008, 4176.922852, 4147.692383, 4160.000000, 4145.641113, 4182.051270, 4165.641113, 3026.000000, 8215.000000, 8166.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.700012, 1553916904.788076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
114.000000, 0.000000, 4176.922852, 4173.846191, 4173.846191, 4171.794922, 4177.436035, 4195.384277, 4185.127930, 4192.820313, 4176.410156, 4169.230469, 4178.461426, 4164.102539, 4214.871582, 4181.025391, 3644.000000, 8215.000000, 8166.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.500000, 1553916904.795876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
115.000000, 0.000000, 4166.153809, 4153.333008, 4163.589844, 4158.461426, 4168.205078, 4197.436035, 4171.794922, 4177.948730, 4164.102539, 4156.410156, 4166.666504, 4157.436035, 4203.589844, 4172.820313, 3489.000000, 8213.000000, 8170.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.500000, 1553916904.803876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
116.000000, 0.000000, 4187.692383, 4181.025391, 4180.000000, 4174.358887, 4179.487305, 4184.102539, 4186.153809, 4198.461426, 4187.692383, 4170.769043, 4186.666504, 4166.153809, 4218.974121, 4192.820313, 3435.000000, 8213.000000, 8170.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.299988, 1553916904.811676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
117.000000, 0.000000, 4177.436035, 4180.512695, 4175.897461, 4169.230469, 4181.538574, 4201.025391, 4176.922852, 4189.743652, 4186.153809, 4172.307617, 4180.000000, 4163.076660, 4207.179199, 4183.589844, 3026.000000, 8207.000000, 8177.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.299988, 1553916904.819676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
118.000000, 0.000000, 4167.179199, 4167.179199, 4165.127930, 4162.563965, 4192.307617, 4190.256348, 4171.281738, 4181.538574, 4182.051270, 4169.230469, 4169.743652, 4152.307617, 4197.436035, 4172.820313, 3644.000000, 8207.000000, 8177.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.000000, 1553916904.827376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
119.000000, 0.000000, 4170.256348, 4163.589844, 4166.666504, 4161.025391, 4180.512695, 4194.871582, 4176.922852, 4184.102539, 4185.127930, 4182.051270, 4171.794922, 4160.000000, 4194.871582, 4176.410156, 3489.000000, 8204.000000, 8179.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.000000, 1553916904.835376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
