COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
23.000000, 0.000000, 4216.922852, 4204.102539, 4199.487305, 4189.230469, 4182.563965, 4251.281738, 4196.410156, 4194.358887, 4196.922852, 4210.256348, 4143.076660, 4179.487305, 4195.384277, 4206.153809, 0.000000, 8217.000000, 8176.000000, 2.000000, 22.000000, 0.000000, 0.000000, 0.000000, 1553917701.935776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
24.000000, 0.000000, 4201.025391, 4196.410156, 4188.717773, 4184.615234, 4180.000000, 4240.000000, 4187.179199, 4185.641113, 4182.051270, 4177.948730, 4128.717773, 4153.333008, 4180.512695, 4191.794922, 0.000000, 8217.000000, 8176.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.800018, 1553917701.943576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
25.000000, 0.000000, 4200.512695, 4196.922852, 4186.666504, 4190.769043, 4183.589844, 4253.333008, 4183.076660, 4183.076660, 4188.205078, 4196.922852, 4133.846191, 4180.512695, 4188.717773, 4194.358887, 0.000000, 8221.000000, 8170.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.800018, 1553917701.951576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
26.000000, 0.000000, 4189.743652, 4180.000000, 4176.410156, 4173.333008, 4178.461426, 4240.000000, 4173.846191, 4166.666504, 4169.743652, 4172.307617, 4110.256348, 4142.051270, 4171.794922, 4176.410156, 0.000000, 8221.000000, 8170.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.600006, 1553917701.959376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
27.000000, 0.000000, 4188.205078, 4176.922852, 4167.179199, 4162.051270, 4178.461426, 4246.666504, 4182.563965, 4164.102539, 4171.281738, 4168.205078, 4111.281738, 4143.589844, 4178.461426, 4177.948730, 0.000000, 8220.000000, 8188.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.600006, 1553917701.967376, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
28.000000, 0.000000, 4189.743652, 4185.641113, 4176.410156, 4173.333008, 4178.461426, 4258.974121, 4188.205078, 4170.256348, 4180.000000, 4189.230469, 4124.102539, 4163.076660, 4185.641113, 4187.692383, 0.000000, 8220.000000, 8188.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.300018, 1553917701.975076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
29.000000, 0.000000, 4188.205078, 4189.230469, 4184.615234, 4184.102539, 4187.692383, 4244.102539, 4185.127930, 4172.820313, 4171.281738, 4160.512695, 4110.769043, 4137.948730, 4169.743652, 4180.000000, 0.000000, 8219.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.300018, 1553917701.983076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
30.000000, 0.000000, 4195.897461, 4187.692383, 4182.051270, 4183.589844, 4198.461426, 4250.256348, 4184.615234, 4175.897461, 4181.538574, 4176.410156, 4123.076660, 4164.615234, 4173.333008, 4184.102539, 0.000000, 8219.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.100006, 1553917701.990876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
31.000000, 0.000000, 4187.179199, 4177.436035, 4176.922852, 4173.846191, 4181.538574, 4241.025391, 4177.948730, 4166.666504, 4171.281738, 4168.717773, 4118.461426, 4148.205078, 4174.358887, 4176.922852, 0.000000, 8212.000000, 8175.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.100006, 1553917701.998876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
32.000000, 0.000000, 4181.538574, 4175.384277, 4171.281738, 4166.666504, 4168.717773, 4247.179199, 4180.512695, 4167.692383, 4177.948730, 4167.179199, 4110.256348, 4145.641113, 4176.410156, 4175.897461, 0.000000, 8212.000000, 8175.000000, 0.000000, 0.000000, 0.000000, 0.000000, 70.899994, 1553917702.006676, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
33.000000, 0.000000, 4187.692383, 4179.487305, 4171.794922, 4168.205078, 4176.410156, 4259.487305, 4180.000000, 4169.230469, 4183.076660, 4189.230469, 4120.512695, 4161.025391, 4177.948730, 4178.461426, 0.000000, 8218.000000, 8185.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.800018, 1553917702.014576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
