COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,MARKER_HARDWARE,SYNC,TIME_STAMP_s,TIME_STAMP_ms,TimeStamp,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
118.000000, 0.000000, 4193.333008, 4225.641113, 4199.487305, 4205.127930, 4200.000000, 4181.538574, 4179.487305, 4169.743652, 4169.230469, 4154.358887, 4184.615234, 4167.692383, 4158.974121, 4199.487305, 3496.000000, 8215.000000, 8176.000000, 1.000000, 32.000000, 0.000000, 0.000000, 0.000000, 1553918066.798276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
119.000000, 0.000000, 4191.794922, 4224.102539, 4191.794922, 4196.410156, 4201.025391, 4202.051270, 4173.333008, 4169.743652, 4185.127930, 4188.717773, 4195.897461, 4196.410156, 4159.487305, 4194.871582, 3397.000000, 8222.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.899994, 1553918066.806176, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
120.000000, 0.000000, 4192.307617, 4233.846191, 4196.410156, 4201.538574, 4203.589844, 4175.384277, 4171.281738, 4173.333008, 4175.384277, 4158.461426, 4172.820313, 4154.871582, 4163.589844, 4188.205078, 3511.000000, 8222.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 15.700012, 1553918066.813976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
121.000000, 0.000000, 4196.922852, 4235.897461, 4200.000000, 4208.205078, 4193.333008, 4193.333008, 4176.922852, 4177.436035, 4174.358887, 4150.769043, 4168.205078, 4176.922852, 4170.769043, 4198.461426, 2966.000000, 8208.000000, 8166.000000, 0.000000, 0.000000, 0.000000, 0.000000, 23.700012, 1553918066.821976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
122.000000, 0.000000, 4192.820313, 4217.436035, 4196.922852, 4200.512695, 4194.358887, 4191.281738, 4183.589844, 4177.436035, 4178.461426, 4163.589844, 4176.410156, 4177.436035, 4159.487305, 4188.717773, 3496.000000, 8208.000000, 8166.000000, 0.000000, 0.000000, 0.000000, 0.000000, 31.500000, 1553918066.829776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
123.000000, 0.000000, 4190.256348, 4215.897461, 4195.897461, 4205.641113, 4216.922852, 4180.000000, 4191.281738, 4187.179199, 4189.743652, 4161.025391, 4178.974121, 4163.076660, 4167.692383, 4182.563965, 3397.000000, 8214.000000, 8164.000000, 0.000000, 0.000000, 0.000000, 0.000000, 39.500000, 1553918066.837776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
124.000000, 0.000000, 4196.410156, 4227.179199, 4202.563965, 4216.922852, 4217.436035, 4198.974121, 4189.743652, 4198.974121, 4207.692383, 4200.000000, 4193.333008, 4199.487305, 4183.589844, 4200.000000, 3511.000000, 8214.000000, 8164.000000, 0.000000, 0.000000, 0.000000, 0.000000, 47.200012, 1553918066.845476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
125.000000, 0.000000, 4207.692383, 4237.948730, 4214.871582, 4221.025391, 4210.769043, 4180.000000, 4190.256348, 4205.641113, 4196.410156, 4191.281738, 4203.589844, 4182.563965, 4177.948730, 4208.717773, 2966.000000, 8205.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.200012, 1553918066.853476, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
126.000000, 0.000000, 4207.179199, 4236.922852, 4213.846191, 4214.358887, 4215.384277, 4200.512695, 4189.230469, 4210.769043, 4208.205078, 4204.615234, 4215.384277, 4204.615234, 4186.153809, 4214.358887, 3496.000000, 8205.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 63.000000, 1553918066.861276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
127.000000, 0.000000, 4199.487305, 4236.922852, 4209.743652, 4212.820313, 4216.410156, 4197.436035, 4182.051270, 4202.563965, 4209.743652, 4213.333008, 4205.127930, 4200.000000, 4201.025391, 4212.307617, 53.000000, 8214.000000, 8166.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.000000, 1553918066.869276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
0.000000, 0.000000, 4211.281738, 4249.230469, 4213.333008, 4221.025391, 4216.922852, 4182.563965, 4184.102539, 4194.358887, 4192.307617, 4180.512695, 4197.948730, 4177.948730, 4212.307617, 4212.820313, 3007.000000, 8214.000000, 8166.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.800018, 1553918066.877076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
1.000000, 0.000000, 4220.000000, 4247.692383, 4217.436035, 4223.589844, 4216.922852, 4204.102539, 4185.641113, 4193.333008, 4204.615234, 4212.820313, 4218.974121, 4216.410156, 4210.769043, 4218.974121, 3431.000000, 8214.000000, 8176.000000, 0.000000, 0.000000, 0.000000, 0.000000, 86.700012, 1553918066.884976, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
2.000000, 0.000000, 4217.436035, 4250.256348, 4221.025391, 4229.230469, 4222.051270, 4182.051270, 4193.846191, 4193.846191, 4198.461426, 4205.641113, 4217.436035, 4194.871582, 4209.743652, 4217.436035, 3495.000000, 8214.000000, 8176.000000, 0.000000, 0.000000, 0.000000, 0.000000, 94.500000, 1553918066.892776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
3.000000, 0.000000, 4224.102539, 4262.563965, 4215.897461, 4228.717773, 4214.871582, 4197.948730, 4198.461426, 4195.384277, 4196.922852, 4197.948730, 4217.436035, 4211.794922, 4223.589844, 4229.230469, 3593.000000, 8216.000000, 8176.000000, 0.000000, 0.000000, 0.000000, 0.000000, 102.500000, 1553918066.900776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
4.000000, 0.000000, 4231.281738, 4266.153809, 4215.384277, 4226.666504, 4193.333008, 4197.436035, 4188.717773, 4191.281738, 4192.820313, 4207.692383, 4217.436035, 4215.384277, 4217.948730, 4231.281738, 3481.000000, 8216.000000, 8176.000000, 0.000000, 0.000000, 0.000000, 0.000000, 110.300018, 1553918066.908576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
5.000000, 0.000000, 4246.153809, 4278.974121, 4229.230469, 4242.563965, 4200.000000, 4176.410156, 4191.794922, 4200.000000, 4185.641113, 4192.307617, 4212.307617, 4188.717773, 4218.461426, 4233.333008, 73.000000, 8213.000000, 8180.000000, 0.000000, 0.000000, 0.000000, 0.000000, 118.300018, 1553918066.916576, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
6.000000, 0.000000, 4269.230469, 4302.051270, 4243.589844, 4254.358887, 4208.205078, 4205.127930, 4195.384277, 4207.692383, 4207.179199, 4228.717773, 4234.358887, 4232.820313, 4247.179199, 4260.000000, 3448.000000, 8213.000000, 8180.000000, 0.000000, 0.000000, 0.000000, 0.000000, 126.000000, 1553918066.924276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
7.000000, 0.000000, 4288.205078, 4326.666504, 4264.615234, 4262.563965, 4201.025391, 4186.666504, 4185.641113, 4201.538574, 4202.563965, 4225.641113, 4249.743652, 4223.076660, 4259.487305, 4278.461426, 3309.000000, 8221.000000, 8184.000000, 0.000000, 0.000000, 0.000000, 0.000000, 134.000000, 1553918066.932276, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
8.000000, 0.000000, 4298.974121, 4332.307617, 4272.820313, 4270.769043, 4195.384277, 4190.769043, 4182.051270, 4206.666504, 4204.102539, 4225.127930, 4260.000000, 4237.948730, 4258.461426, 4294.871582, 2935.000000, 8221.000000, 8184.000000, 0.000000, 0.000000, 0.000000, 0.000000, 141.800018, 1553918066.940076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
9.000000, 0.000000, 4294.358887, 4323.076660, 4258.461426, 4270.256348, 4197.948730, 4195.897461, 4189.743652, 4206.153809, 4213.333008, 4243.076660, 4252.307617, 4245.127930, 4262.563965, 4293.846191, 4085.000000, 8216.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 0.000000, 149.800018, 1553918066.948076, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
10.000000, 0.000000, 4290.769043, 4326.666504, 4253.846191, 4270.769043, 4206.666504, 4178.974121, 4194.871582, 4195.897461, 4199.487305, 4210.256348, 4233.846191, 4209.230469, 4276.922852, 4282.563965, 3516.000000, 8216.000000, 8181.000000, 0.000000, 0.000000, 0.000000, 0.000000, 157.600006, 1553918066.955876, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
11.000000, 0.000000, 4286.153809, 4317.948730, 4256.410156, 4261.025391, 4198.974121, 4205.127930, 4182.563965, 4187.179199, 4198.461426, 4220.512695, 4244.102539, 4237.436035, 4272.820313, 4280.000000, 3382.000000, 8222.000000, 8172.000000, 0.000000, 0.000000, 0.000000, 0.000000, 165.500000, 1553918066.963776, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 0.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
